text,sentiment
"I thought this move was very good. There were a few things that were less than perfect, but overall, I was quite surprised. The courtroom scene in the end seemed a little unrealistic, but was real enough to be entertaining. I found that the movie communicated the hardships of going though military training and the sacrifices that go along with it. Being a military pilot I could relate to many of these parts.",0
i thought this movie was really really great! Helena did an amazing job in it! I thought she played her character very well! she's an AWESOME actress!! :)  the movie was also really funny too! The jokes were great! i couldnt stop laughing! :)  i think everyone should see it... :)  ,0
"This is a quirky little movie, and I have to agree that there is some quirky acting in it as well.  It follows the adventures of a young man who decides that he wants to become a famous Las Vegas illusionist, and is partly about following his dream, partly about the dreams of others, and all about the travails of showbiz. I thought the movie was charming, and it has a moment or two of real magic that make the whole thing worthwhile.  Alan Arkin is terrific as the magician who never was, and his mentoring of Max makes for a funny and touching relationship.  Not for everyone, probably, but if you like movies about the journey, then I think you'll like this one.",0
"This is a great example of a good, dumb movie. No, it is not high art by any means. Nor is the script anywhere close to a Woody Allen or Mel Brooks. BUT SO WHAT! The Killer Tomatoes series (four movies and a cartoon series) are basically good-natured romps gleefully trampling on the kind of territory the Zuckers ruled before they switched to making serious flicks.  As the title suggests, this fourth installment of the Killer Tomatoes trilogy deals with the Killer Tomatoes plot against France. In this case, Professor Gangrene (John Astin's 3rd time in the role) has a plan to rule France through an ancient prophecy about the return of the rightful King of France. Steve Lundquist returns as Igor, a humanoid tomato who wants to be a sportscaster and who just happens to be a dead ringer for the long-lost true King of France. Obviously he also plays the aforementioned l-l t K of F, happily skewering the French language.  Opposing them is the fearless Fuzzy Tomato (like the others, FT was introduced in the second film and would be a main character in the cartoon) and his human allies. Mark Price, recently unemployed as a result of the conclusion of the FAMILY TIES series, plays a thinly disguised version of himself, passing himself as ""Michael J Fox"" as a way to win the girl of his dreams. And Angela Visser is a dream as Marie, gleefully bouncing between unabashed virginal sexuality and borderline psychosis. Oh that the former Miss Netherlands had had more of a film career! Another returning member of the Killer Tomatoes stock company is Rick Rockwell (now best known as the hapless title subject of ""Who Wants to Marry a Millionaire?""). Like co-creator John De Bello, Rockwell works both in front of and behind the camera in this series.  What can you say about Jon De Bello? Not much, really, except that he had a singular vision and managed to pull it off and, having done that, has apparently dropped into obscurity. John, if you ever see this, thanks for giving us the Killer Tomatoes.  The script is heavily but not obnoxiously aware that this is just a movie. Like RETURN OF THE KILLER TOMATOES, the action occasionally veers off the set and into the middle of the film crew. And Mark Price has a funny forum to complain about his own lack of success compared to his former costar Michael J Fox. This is the biggest budgeted of all the Killer Tomatoes flicks and is a nice send-off to the series. Okay, the show then moved to Fox Kids as a cartoon series (which was also quite clever), but cartoons just aren't the same.",0
"This was a must see documentary for me when I missed the opportunity in 2004, so I was definitely going to watch the repeat. I really sympathised with the main character of the film, because, this is true, I have a milder condition of the skin problem he had, Dystrophic Epidermolysis Bullosa (EB). This is a sad, sometimes amusing and very emotional documentary about a boy with a terrible skin disorder. Jonny Kennedy speaks like a kid (because of wasting vocal muscle) and never went through puberty, but he is 36 years old. Most sympathising moments are seeing his terrible condition, and pealing off his bandages. Jonny had quite a naughty sense of humour, he even narrated from beyond the grave when showing his body in a coffin. He tells his story with the help of his mother, Edna Kennedy, his older brother and celebrity model, and Jonny's supporter, Nell McAndrew. It won the BAFTAs for Best Editing and Best New Director (Factual), and it was nominated for Best Sound (Factual) and the Flaherty Documentary Award. It was number 10 on The 100 Greatest TV Treats 2004. A must see documentary!",0
"It'd be easy to call Guys and Dolls great. It's got Frank Sinatra and Marlon Brando (and, contrary to Sinatra's original wishes, the casting works), it's got a really cool 1950s feel, even if it is basically transposed from stage to screen with only a little interruption. And most of the songs are often a lot of fun, and catchy, and performed with that wink and nod to the wonderful escapism inherent in the form itself. If it's not entirely as great as some others of its ilk, it shouldn't be any fault of the filmmaker Joseph L. Mankiewicz. Not all the songs entirely click, and a little of the dialog feels like it's being performed for the stage as opposed to film (it's hard to tell at times- Brando and Sinatra straddle the line so often that one has to watch carefully to tell when one plays for the camera or for the ""stage"", while the actress playing Adele is better for stage than screen).  The plot is one of those winners that works well for its period, even if one wonders if its influence has stretched to the likes of 1999's She's All That (well, not quite, but close). A gambler (and 14-year betrothed), played by Sinatra, wants to host a big-time game, but is told that the ""heat is on"", meaning the cops are on watch. So, he has only one choice to host the game, with a thousand dollar tab. The only way he can get it is through a big-time bet with fellow gambler Brando, who's put on to make a wild wooing job of a mission worker. It allows for the predictable twists in the story, in the sudden turn-on-turn-off of the charms of the character, of the idiosyncrasies of people from the streets (gangsters and dancers and the ""saitn"" played by Jean Simmons who falls for Brando). It is, in its basic concept, about this whole world of guys and dolls, and how to balance one or the other- obviously without getting married or too compromised.  Mankiewicz brings a lot of energy to the piece, even when keeping still with the camera on the subject, and his stars are properly reeled in. Hell, even Brando works excellently for a musical as he goes beyond being simply THE method actor and shows his chops for singing and big-star quality. The story and characters eventually wind down to what you'd hope will happen, and that's fine. All we ask for- and what we get- is entertainment in good spurts of witty, involving dialog, and a few songs and dances that bring the house down (my favorites were the number with the lady-cats at the club, Luck be a Lady, and the two numbers down in Havana, Cuba). A-",0
"Joe Buck (Jon Voight) decides he's going to leave his small life in Texas and make it big in the Big City. The women are there for the asking and the men are mainly ""tutti-fruttis."" Wide-eyed, he comes to New York City, not prepared for the series of humiliating misadventures he experiences, one worse than the other. In the middle of that chaos, he meets and befriends Rico ""Ratso"" Rizzo (Dustin Hoffmann), a homeless-looking man who lives in an apparently condemned building.  There isn't much of a story as MIDNIGHT COWBOY is a series of vignettes destined to bring forth not only Joe Buck's plights in the City, but also inter-cut to his past and show us in shock cuts and semi-psychedelic dream sequences snippets of his past: his failed relationship with his girlfriend Annie (Jennifer Salt) who was gang-raped, his abandonment by his mother, and his apparent abuse by his grandmother, who also had a habit of hustling men for money. An air of pessimism dominates the film almost from the wistful beginning as Nilsson plays throughout the opening credits his deceptively flowery ""Everybody's Talking'""; we feel that even while we want Joe to eventually make his mark in the City, the odds are high he won't and will end up working for pennies in a dead-end job -- shown in a masterful shot from his outside point of view later in the film as he watches a man work as a dishwasher in a soup kitchen through a window and sees himself. We know from the look in his eyes he does not want to end like this.  A dark story of dashed hopes, John Schlesinger creates haunting images of lost souls at the end of the 60s, and at the center, the prevailing friendship between two men as they struggle to make some sort of meaning to their lives amidst the elusive comfort of a dignified life. There is the implied notion that they may have been lovers -- Ratso's reaching out to hug Joe in the party scene and their the final embrace at the end certainly points at this -- but this is essentially a buddy film, one that manages to survive, literally, to the death, and bring some form of hope to Joe who at the end in Florida seems much changed, older, wiser.",0
"As I am no fan of almost any post-""Desperate Living"" John Waters films, I warmed to ""Pecker"". After he emerged from the underground, Waters produced trash-lite versions of his earlier works (""Cry Baby"", ""Polyester"", Hairspray"") that to die-hard fans looked and tasted like watered down liqueur. ""Pecker"", which doesn't attempt to regurgitate early successes, is a slight, quiet, humble commentary on the vagaries of celebrity and the pretentiousness of the art world. Waters clearly knows this subject well because he has also exhibited and sold (at ridiculous prices) some of the most amateurish pop art ever created that you couldn't imagine anyone being able to give away if it wasn't emblazoned with the Waters ""name"". Edward Furlong is fine as ""Pecker"" and Waters' non-histrionic style is at ease with the subject.",0
One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear! Rather risqué for 1931!,0
"I don't know why some people criticise that show so much.  It is a great, funny show - probably not the right material for mainstream prime-time, but still...  The family dynamics are funny, and all in all the same you see in most comedy shows. The supporting characters are absolutely hilarious. The plots of the individual episodes and the frequent Siegfried & Roy jibes are only just above average, but ever so often you have sub-plots or one-liners that make you roll on the floor laughing.  This show was well worth the 8 Pounds I paid for it.  rating: 8/10",0
"It was in 1988, when I saw ""The Ronnie and Nancy Show"" for the first time (on Austrian television). At that time, I was already a very big fan of Spitting Image (since when it won the bronze rose of the Montreux Film Festival in 1986). Of course I recorded every show on tape and watched it again and again - especially ""The Ronnie and Nancy Show"". I remember that scene when Ronnie stood in front of a painting of Abraham Lincoln (thinking it was a mirror) and said to himself ""I need a shave"". Or most amusing of all, when he played ball with his dog - but vice-versa!  It's such a shame, that Spitting Image seems to fall into oblivion; it was one of the most fantastic and most intelligent made TV-shows ever. Compared to other satirical broadcasts it was definitely the best of all.   Well, almost 20 years have passed since then, and I wish I could see the show again. Is it possible to purchase it from someone... somewhere?",0
"This was a superb episode, one of the best of both seasons. Down right horror for a change, with a story that is way way above the average MOH episodes, if there is such a thing. A man's wife is almost burned to death in a tragic car wreck, in which he was driving. His airbag worked, her's didn't. She is burned beyond recognition (great makeup btw), and not given much of a chance to live without a full skin graft. BUT, even in a coma, she keeps dying but brought back by modern technology, and when she does die for a few minutes, her ghost appears as a very vengeful spirit. Carnage of course ensues, and also some extremely gory killings, and also, some extremely sexy scenes. What more could you ask for, you might ask? Well, not much, because this baby has it all, and a very satirical ending, that should leave a smile on most viewers faces. I just loved Rob Schmidt's (Wrong Turn) direction too, he has a great knack for horror. Excellent episode, this is one I'm buying for sure.",0
"The first of the official Ghibli films, Laputa is most similar to its predecessor Nausicaa, but whereas Nausicaa was a SF epic, this is more of an action comedy-adventure with a fairly weak SF premise.  For the first half hour of the movie I thought I was going to love it. Once again you find yourself in awe of Miyazaki's attention to detail, and his ability to conjure up an imaginary world in meticulous, beautiful perfection. The animation, though still not in the league of the later Ghibli films, is a little better than in Nausicaa.  I mentioned in my review of Nausicaa that one character is drawn in a more 'Lupinesque' anime style. Here there are a whole bunch of them: the pirates. They provide the comic element in the film, though quite why it needs a comic element I'm not sure. There was nothing funny about Nausicaa, and I think it was better off for it. Still. having said that, Dola, the pirate leader, is easily the most memorable character in the film (even if she's basically a female Long John Silver. Don't be surprised if you're reminded of 'Treasure Planet' at times) and is well voiced by Cloris Leachman in the American dub.  The English voice cast acquit themselves well for the most part, actually. However something started going pear-shaped for me about this movie by about the halfway mark. I think the best way that I could describe it is that the characters get swallowed up by the vast scope of the story. I'll come back to that later.  There is so much to admire about Laputa, and so many people obviously love it, that I almost feel mean for only giving it 8 out of 10, but for me the operative word here is 'admire'. It was more impressive than personally affecting, and at over two hours it just started to drag.  The crucial thing for me was this: I really found that I didn't care much about any of the characters. Disney would have taken the care to develop the characters, make you really fall for them, rather than leave them as relatively two-dimensional pieces to be moved around while you gawked at the amazing vistas in the movie. Even that would have been tolerable if there was some hard SF in the story to make up for it, but it was basically a lot of gobledegook about Princesses and magic crystals. That's where Laputa falls down as far as I'm concerned, and that's what holds it back from being a potential 10 out of 10 movie. Having said that, it must be admitted that Miyazaki was leagues ahead of Disney in general in 1986, when you consider that their movie of the same year was the pretty dire 'Great Mouse Detective'.  Laputa is a good film in some ways an amazing film, and you should definitely see it, but I do feel it's over-rated. I definitely prefer the earlier 'Nausicaa of the Valley of the Wind'.  BTW, if you manage to watch them in chronological order, watch for the fox-squirrel from Nausicaa popping up briefly in Laputa.",0
"Cute film about three lively sisters from Switzerland (often seen running about in matching outfits) who want to get their parents back together (seems mom is still carrying the torch for dad) - so they sail off to New York to stop the dad from marrying a blonde gold-digger he calls ""Precious"". Dad hasn't seen his daughters in ten years, they (oddly enough) don't seem to mind and think he's wonderful, and meanwhile Precious seems to lead a life mainly run by her overbearing mother (Alice Brady), a woman who just wants to see to it her daughter marries a rich man. The sisters get the idea of pushing Precious into the path of a drunken Hungarian count, tricking the two gold-digging women into thinking he is one of the richest men in Europe. But a case of mistaken identity makes the girls think the count is good-looking Ray Milland, who goes along with the scheme 'cause he has a crush on sister Kay.  This film is enjoyable, light fare. Barbara Read as Kay comes across as sweet and pretty, Ray Milland looks oh so young and handsome here (though, unfortunately, is given little to do), Alice Brady is quite good as the scheming mother - but it is Deanna Durbin, a real charmer and cute as a button playing youngest sister Penny, who pretty much steals the show. With absolutely beautiful vocals, she sings several songs throughout the film, though I actually would have liked to have seen them feature her even more in this. The plot in this film is a bit silly, but nevertheless, I found the film to be entertaining and fun.",0
"Pleasant story of the community of Pimlico in London who, after an unexploded WW2 bomb explodes, find a Royal Charter stating that the area they live in forms part of Burgundy.  This movie works because it appeals to the fantasy a lot of us have about making up our own rules and not having to listen to THEM. A solid cast of British stalwarts, especially Stanley Holloway, makes this more believable.  There are some very nice moments in the film, such as when the people have ran out of supplies and other Londoners on the other side of the barricade start throwing food and other things over to them.  Even though you always knew Pimlico would become part of the UK again, the people of PImlico and as a consequence the viewer doesn't mind when this happens, leaving a nice happy feeling.  It's amazing to think that these low budget movies from a small studio in London still remain so popular over fifty years later. The producers must have got something right.",0
"I adored this movie. Not only because I am a big fan of Moritz Bleibtreu, although he is in practically all German movies that count. But also because he is NOT the main actor. The lead is taken over by Barnaby Metschurat, who was the only reason to watch 2001's Julietta, and who really carries this movie on his shoulders.  A family moves from Italy to Germany seeking ""the German dream"" (this is my own invention and ironic...) of cheap labor in steel and coal industries. However, they end up opening a restaurant and the journey the movie takes to this point alone is so poetic and at the same time funny and charming. From this point onward, the story told is mainly that of the two brothers of this family, Giancarlo (Bleibtreu) and Gigi (Metschurat). Gigi's dream to become a filmmaker is threatened by rivalry with his brother and his mother's determination to return to Italy. What follows is a great - and totally neutral - look at what life can become formed by the choices you make.  In the end, this movie doesn't say which life (Gigi's or Giancarlo's) was more successful or fuller or more interesting. It merely gives us a rewarding glimpse at what it must be like to search for identity when two countries and mentalities are involved. and this look is not driven by bitterness or disdain to either country, which makes it such a great film for any and every country dealing with the tensions resulting from immigration. The fact that director Fatih Akin's moved to Germany from Turkey in the 70s also lends this movie a large measure of its credibility and emotional accuracy. The icing on the cake are fantastic performances by the entire cast, especially Metschurat and - this I really need to stress - the little boy who plays young Gigi. That kid's performance would be a hard act to follow by just about anyone! Great movie, go see it.",0
"What a master piece. To take the cold war conflict and transport it to the future. This film is satire of the highest order. In my humble opinion it outranks Dr. Strangelove.  The clever naming of the two superpowers, as the Confederation and the Market. Cons being commies and Market, The west! outstanding. The Clever use of gen Joxs, was ahead of its time. only are we really seeing the dangers of genetic engineering. Robot joxs tackled the issue head on in 1989.  The message of this film is about the comradeship of the humble man and how it can overcome the wishes of government. This movies screams DON'T DO IT YOU FOOLS YOU'LL KILL US ALL.  EXCELLENT 10/10",0
"Still the definitive program about the Second World War, The World At War isn't just long, but also very informative. The series contains 26 episodes (each episode lasts for about 45 min.), and includes the events leading up to and following in the wake of the war. Most episodes are about the war in Europe, and there are several episodes about the war in the Pacific. Other episodes include information about the wars in Africa, Burma, the Atlantic and the home fronts of Germany, Great Britain, United States and Soviet Union. There is one episode that's dedicated to the Holocaust. The series starts off with the episode A New Germany (1933-1939), and tells about the rise of the Nazis in Germany and German territorial gains prior to the outbreak of war. The series ends with the episode Remember; the war's influence in a post-war world. Remember is a fitting episode to end this great program. Every episode begins with a short introduction and then with opening credits. The credits are accompanied by a powerful music theme. There are many fitting music pieces throughout the series. Each episode is like a mini-film. The footage is fantastic, and so is the way it was put together. In addition, some of the footage is in color. The information included also makes the episodes memorable and entertaining.  The series was produced by Jeremy Isaacs for Thames Television (UK). Commissioned in 1969, it took four years to produce, such was the depth of its research. The series was narrated by Laurence Olivier (one of the most famous and revered actors of the 20th century). The series interviewed leading members of the Allied and Axis campaigns, including eyewitness accounts by civilians, enlisted men, officers and politicians, amongst them Albert Speer, Karl Donitz, Jimmy Stewart, Bill Mauldin, Curtis LeMay, Lord Mountbatten, Alger Hiss, Toshikazu Kase, Arthur Harris, Charles Sweeney, Paul Tibbets, Traudl Junge and historian Stephen Ambrose. Jeremy Isaacs says in ""The Making of The World at War"" that he sought to interview, not necessarily the surviving big names, but their aides and assistants. The most difficult subject to locate and persuade to be interviewed, according to Isaacs, was Heinrich Himmler's adjutant, Karl Wolff. The latter admitted to witnessing a large-scale execution in Himmler's presence.  The World At War is often considered to be the definitive television history of the Second World War. Some consider it the finest example of the documentary form. In a list of the 100 Greatest British Television Programmes drawn up by the British Film Institute in 2000, voted for by industry professionals, The World at War ranked 19th. The program has everything that the viewer needs to know about the war. After watching a few episodes I liked the series so much that I tried to watch the remaining episodes one after the other. I've seen some of them several times. There are two other great documentary series that I know of that may be of interest to the viewer. One is called The Great War (1964) that's about World War I. The other is called Cold War (1998) that's about the Cold War obviously.",0
"After 'Aakrosh' , this was the second film for Govind Nihalani as a director.Till this movie was made there was no audience for documentaries in India.This movie proved a point that a documentary can fulfil the requirements of a commercial film without diluting its essence. It was one of the successful movies in the year in which it was released. This movie contested against the big banners of the bollywood like'COOLIE', 'BETAAB','HERO' in 1983.  SmithaPatel, in this movie acted more like a conscience of the hero whenever he drifted away or lost his composure she was there to remind him. She was not like an usual heroine to do the usual stuff of running around the trees and shrubs.At one time,she even gave up her love when the hero's ruthlessness touched the roof top.  There was another character in this movie, which was played by Om Puri contemporary, Naseeruddin Shah.He played as an inspector-turned-alcoholic character.The role conveyed the message of the end result of a honest cop who rubbed the wrong side of the system which also gave the viewers a chance to forecast the hero's ending.  In his debut film,Sadashiv Amrapurkar captivated the audience with his cameo role which ultimately won him the best supporting actor by the filmfare.The cop in the movie was not a complete straight forward personality he was able to adjust to the system to an extent. The anger which left half handedly continued in Govind Nihalani's other film ""Drohkaal"". Even after two decades, this movie is remembered just because of the director and the entire crew. Each one played their part par excellence.",0
"Considering the lack of art with in African cinema (or Black American Cinema). The Idea offers a multidimensional look at a community assigned to hoods and dealers. But the funny thing is this is not at all the focus or even the subject of the short. But it is the unstated assertion of independence from these themes that is most sticking. The genre is unique and not the typical expectation. It is almost this departure which first catches the eye, so watching it twice is critical. The film has an aesthetic quality which lends its self to the true art of cinema.  And it is this true art that with an African voice that is extremely rare. The film doesn't copy to attain its message, it innovates and provokes by pulling at subtle stereotypes (not racial but character based stereotypes), From a writers perspective the film is brilliant. It carries multiply messages which include a very rapid character development. It must be remember this film is less than 10 minutes and it manages to establish character very quickly. The usage of colour texture and music is also to be commended. But considering the director, Owen Alik Shahadah's last venture 500 Years Later, music is to be expected. But from a theme point-of view it seems like the idea is a departure but the satire eludes indirectly to a social problembrilliant stuff!",0
"The dehumanising effect of war is a much-studied subject in the movies; as is the equally dehumanising, but potentially life-saving, dehumanising effect of military training. Joel Schumacher's 'Tigerland' follows the standard template, we see men treated like dirt but emerging as soldiers, with a degree of mutual respect for their commanding officers, and judgement is reserved on whether such an extreme process can be considered justified; as is judgement of the merits of the war for which they are being trained (typically, as here, Vietnam). But 'Tigerland' has an interesting take, by centring its account on a cocky dissident named Bozz (played outstandingly well by Colin Farrell), who understands that all power governs ultimately by consent, and the lack of awareness among the powerless of their own complicity. Around this character, a taught, gripping plot has been constructed, and it's also a plus that the action never leaves America (whereas Stanley Kubrick's 'Full Metal Jacket', to name just one other film of a similar type, lost focus once the action shifted to Asia). Although this is not a film of staggering originality, it's supremely well done and captivating viewing throughout: the best film from this director that I've seen, and among the very best of its genre.",0
"A real classic. A shipload of sailors trying to get to the towns daughters while their fathers go to extremes to deter the sailors attempts. A maidens cry for aid results in the dispatch of the ""Rape Squad"". A cult film waiting to happen!",0
"There's something about every ""Hammer"" movie I see that really takes me into a new fantasy world. In the world of ""Hammer"" movies, anything can happen. ""Guardian of the Abyss"" is one of those types of movies. It adventures deep into the occult and hypnosis to bring a different type of horror fantasy. All in all, an unforgettable movie. 7.5/10.",0
"This was just another marvelous film of the Berlin Festival. But unlike ""Yes"", by Sally Potter, which I had seen some days before, where after leaving the cinema I felt a strong desire of wishing to embrace the whole world and was just happy to be alive, this time quite the opposite thing happened: there was something that dragged me down, and the air suddenly felt cold and hard to breathe. It was as if, all of a sudden, there was nothing left, all hope, all future had been taken away to a dead place.  Nina's life seemed to be dismal and locked, but then, one lovely day, there appears that kind of luminosity that opens up the horizon and makes her believe in the fulfillment of her dreams. There was nobody at her side but suddenly she finds a companion, just out of nothing, someone who was able to share the most hidden feelings of her life. That person was Toni, a vagabond girl who does not seem to have any roots, just like herself.  But the film's title is ""Ghosts"", and ghosts appear and disappear as they wish, there is no way to retain them Ghosts also represent the hidden fantasies of people, strange ideas that occupy your mind and are only perceived by yourself, hiding away from all other people. Françoise, a French woman, is a victim of such ghosts. She once lost her child daughter in Berlin, who apparently had been robbed from her in a supermarket, in just one moment of inattentiveness. Now time has passed, and Françoise is back in Berlin, still looking for the missing child.  Nina could be that child, after all she has got that same scar at her ankle and the heart-shaped birthmark between her shoulder blades which seems to prove her true identity.  And Nina adopts that idea, after all she is not only in desperate need of a companion, she also longs for a mother. But in the end she is empty-handed, Toni has disappeared with a man, and her supposed mum turns out to be a sick woman. ""Marie is dead,"" concludes Françoise's husband, and the statement could not be more disillusioning. Nina is just a ""niña"", a girl without name, there is no hope for any divine fulfillment. There is no Marie in this world to accompany our lonely lives. Therefore, in the end, we see Nina all alone, about to walk along the road that has opened up before her, into a future that seems joyless and uncertain.",0
"Russ and Valerie are having discussions about starting a family. The couple live in a posh apartment and run an auction business that deals with valuable collectibles. At the same time, a dedicated adoption agency owner takes a mini vacation and leaves the orphanage in the charge of his father (Leslie Nielsen). Father Harry is in the rental business and he gets the brilliant idea to ""rent"" some of the children of the orphanage to couples like Russ and Valerie. Harry, who becomes aware of the couple'e dilemma, offers a family of siblings for a 10 day rental period! Brandon, Kyle, and Molly move into the apartment with their temporary parents, with amusing consequences, as the new caretakers are inexperienced with kids. But, where is the possibility of a happy ending? This is a darling family film. The actors, including Nielsen as the wheeler-dealer and Christopher Lloyd as the kind apartment doorman, are all wonderful. The script is snappy and fun and the overall production values quite high. Yes, if only life could be this way! Orphaned children everywhere deserve a chance to prove that they are lovable and can give so much joy to the parents who are considering adoption. If you want to show a film to your family that is rooted in good values but is also highly entertaining, find this movie. It is guaranteed to have everyone laughing, even as their hearts are melting.",0
"""Margaritas and Cock...""  This tremendously entertaining film grabs you from the opening scene and never stops delivering laughs, surprises and unexpectedly touching moments. I had more fun watching ""The Matador"" than almost any other film from 2005. It is a wacky film with an unforgettable character, played to perfection by Pierce Brosnan.  Julian Noble (Brosnan) is a facilitator (hit-man) who specializes in high-end corporate gigs (assassinating rich dudes). He is also experiencing something akin to a mid-life crisis. After coming to realization that he has no real friends, no permanent home and no planned future, he stumbles into a Mexican hotel bar one night and runs into Danny Wright (Kinnear).  Danny is a down-on-his-luck family man who is on the verge of losing the big business deal that just might turn things around for him. He loves his wife dearly, especially so since they lost their young son a few years earlier.  The two men are chalk and cheese, hardly any common ground other than that they are in the same desolate bar one night. And somehow a conversation is struck that sets in to motion a chain of events that will change their lives forever.  The friendship they form reminded me a lot of Laurel and Hardy. One is the straight man and the other is the persistent fool who gets them into trouble. The interplay is superbly timed and finely tuned, due in no small part to the wonderful performances from Brosnan and Kinnear.  But make no mistake... This is Brosnan's film. He imprints one of the most memorable and despicably likable characters of the decade. He could shoot your mother and apologize immediately thereafter and you'd probably forgive him. Brosnan may be cinema's ultimate charmer, but this is his most endearing and complete performance to date. I wouldn't be averse to seeing an Oscar nod for this role.  Consider one scene where he overtly ogles a high-school girl with the impurest of thoughts and utters the line, ""All blushy blushy... No sucky fucky"". He does it with the familiar Bond smirk and manages to get away with it. He manages to tell a young boy, ""Tell your mother to lose 30lbs and 20 years. Then get back to me"" without coming across as unlikable. In fact, it makes us like him even more.  And yet the film manages to surprise us with some truly touching scenes, most of which come toward the end when the film takes some unpredictable turns. However, when Julian thumbs through his little black book to find someone to call on his birthday, or when Danny and his wife (Davis) console each other in their bedroom one night, the film reaches an unexpected depth of emotion.  ""The Matador"" is stylish and energetic. It is constantly entertaining. And it contains a career-defining role for Brosnan as the lonely hit-man looking for normalcy, friendship and a means to do at least one good thing in his life. This is an overlooked gem in 2005 and you should make an effort to see this film as soon as possible.  TC Candler of IndependentCritics.com",0
"The third Fred MacMurray/Carole Lombard film is a bit more serious than Hands Across the Table and The Princess Comes Across. It's yet another adaption of the play Burlesque which apparently was popular back in the day.  The original play Burlesque ran on Broadway in the 1927-1928 season for 372 performances and it's the role that Carole Lombard plays that Barbara Stanwyck originated on Broadway that brought her to Hollywood. A version starred Nancy Carroll in the early days of talkies and later on Betty Grable and Dan Dailey did still another version of it in When My Baby Smiles At Me.  In fact I have a vinyl album of a radio version that Al Jolson and Ruby Keeler did for the Lux Radio Theater. That's an interesting work, believe me.  Anyway MacMurray and Lombard do fine by the old chestnut, the story is now set in a nightclub where Lombard is a singer and MacMurray is a jazz trumpeter. Note a nice performance by Dorothy Lamour as the Latin vixen who gets between Fred and Carole. Also Anthony Quinn is in one of his earliest films as a wolf on the make for Lombard.  Swing High, Swing Low holds up real nice today and I wouldn't be surprised if we see yet another version of Burlesque for the Twenty First Century.",0
"The wonderfully urbane Ronald Coleman is show-cased here as in few other of his films. He is literally in every scene and this comical movie remains fresh because of him, not in spite of him. He is handsome, witty and very clever here as he remains a step ahead of his wandering, lovely wife--played perfectly by Anna Lee. The movie is based on a french play and brings all the best qualities of that farce. Most of the supporting cast is well known, at least by face if not name...and are absolutely perfect for this very funny film. The fantastic Mr. Coleman is a combination of Sean Connery and Clark Gable as he stays a step ahead of the other characters. His multi-talents can be further appreciated in the classic ""Lost Horizon"" which every film buff must see.",0
"Both visually and musically stunning. A treat for both the eye and the ear. The quintessential Victorian element of the opening sequences were completely enchanting, helping to create a Christmas scene of which Dickens himself would have been justifiably proud. Technically the production is visually stimulating and the special effects are both imaginatively devised and creatively achieved in a traditional stage setting. The dancing of many of the lead artistes is breathtakingly good. The photography and lighting are first class and the sound recording admirably matches the overall high level of technical skills employed. A great film for all the family at Christmas time and a most delightful discovery which will withstand multiple viewing.",0
"""Happenstance"" is the most New York-feeling Parisian film I've seen since ""When the Cat's Away (Chacun cherche son chat). ""  A film from last year released now to capitalize on the attention Audrey Tatou is getting for ""Amelie,"" its French title is more apt: ""Le Battement d'ailes du papillon (The Beating of the Butterfly's Wings)"" as in summarizing chaos theory as a controlling element in our lives.  Tatou's gamine-ness is less annoying here because she only occasionally flashes that dazzling smile amidst her hapless adventures, and because she's part of a large, multi-ethnic ensemble, so large that it took me a long time to sort out the characters, especially as some of the cute guys and older women looked alike to me, and some of the characters fantasize what they should do such that I wasn't sure if they were doing that or not.   But I loved how urban the coincidences were, from immigrants to love nests to crowded subway cars to hanging around cafés.  The subtitles quite annoyingly gave both parts of a dialog at once.  (originally written 12/8/2001)",0
"Those who love Elivra as I did in her late night movie hostess duties will love this movie - she is just plain cool - her car is great, and she is a bit of a Transylvanian Dolly Parton - she is so innocent and naive at times - and sexy all of the time - plus, more than a touch of Mae West -  The sets are well done as well, and the comic cast is great, with Edie McClurg at her usual best - plus Sally Kellerman as Patty is hilarious. Any time I have to crunch something for a topping, I will think of how Elvira crunches the potato chips -  This movie is one to be watched again and again - just for the fun of it. Now I have to get the sequel to it, Elvira's Haunted Hills, and see if it lives up to this one ----",0
